kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,illegal_swaps,time_sec
swap,56,94215.128906,,,,80,6037.160057,0.00,0.419828
swap,57,184580.941406,,,,80,5530.960106,0.00,0.423873
swap,58,25434.762695,,,,80,6139.440117,0.00,0.417618
swap,59,99620.326172,,,,80,6080.580132,0.00,0.411539
swap,60,111606.501953,,,,80,5990.920067,0.00,0.418775
swap,61,178667.480469,,,,80,6017.500053,0.00,0.424007
swap,62,185227.867188,,,,80,6043.340050,0.00,0.414833
swap,63,192238.746094,,,,80,6043.340050,0.00,0.417273
swap,64,194196.894531,,,,80,6043.340050,0.00,0.414969
swap,65,272106.484375,,,,80,5493.340080,0.00,0.421251
swap,66,269982.695312,,,,80,5493.340080,0.00,0.448161
swap,67,264943.738281,,,,80,5493.340080,0.00,0.419281
swap,68,189532.515625,,,,80,6043.340050,0.00,0.416324
swap,69,253982.007812,,,,80,5493.340080,0.00,0.424774
swap,70,183665.289062,,,,80,6043.340050,0.00,0.425608
swap,71,186765.378906,,,,80,6043.340050,0.00,0.419490
swap,72,230331.078125,,,,80,5493.340080,0.00,0.416608
swap,73,236436.699219,,,,80,5493.340080,0.00,0.414747
swap,74,178075.640625,,,,80,6043.340050,0.00,0.423306
swap,75,158870.496094,,,,80,6041.160118,0.00,0.419587
swap,76,227343.574219,,,,80,5493.340080,0.00,0.419309
swap,77,219528.007812,,,,80,5493.340080,0.00,0.412461
swap,78,119922.115234,,,,80,6037.160057,0.00,0.405909
swap,79,55588.252930,,,,80,6153.760094,0.00,0.413372
swap,80,78347.326172,,,,80,6139.440117,0.00,0.414196
swap,81,157644.812500,,,,80,6024.400047,0.00,0.429844
swap,82,135195.535156,,,,80,6043.340050,0.00,0.422254
swap,83,234959.515625,,,,80,5493.340080,0.00,0.416647
swap,84,159847.464844,,,,80,6043.340050,0.00,0.419416
swap,85,160008.683594,,,,80,6043.340050,0.00,0.453149
swap,86,237541.671875,,,,80,5493.340080,0.00,0.412875
swap,87,230081.953125,,,,80,5493.340080,0.00,0.468372
swap,88,147890.042969,,,,80,6043.340050,0.00,0.428853
swap,89,219105.433594,,,,80,5493.340080,0.00,0.417746
swap,90,101401.652344,,,,80,6043.340050,0.00,0.416100
swap,91,119309.191406,,,,80,5990.920067,0.00,0.418838
swap,92,219933.113281,,,,80,5505.380089,0.00,0.415151
swap,93,114424.037109,,,,80,6053.480064,0.00,0.410413
swap,94,189259.300781,,,,80,5493.340080,0.00,0.414532
swap,95,120694.703125,,,,80,5990.920067,0.00,0.430283
swap,96,61814.351562,,,,80,5990.920067,0.00,0.437788
swap,97,12610.306885,,,,80,6120.500114,0.00,0.438845
swap,98,15559.037354,,,,80,6037.160057,0.00,0.414879
swap,99,188812.648438,,,,80,5478.800102,0.00,0.418158
swap,100,99596.818359,,,,80,6037.160057,0.00,0.424729
swap,1,9488.974121,,,,80,7071.900093,0.00,0.413801
swap,2,8980.030762,,,,80,7071.900093,0.00,0.420316
swap,3,7786.337769,,,,80,7071.900093,0.00,0.405994
swap,4,5464.904175,,,,80,7071.900093,0.00,0.411772
swap,5,4512.238403,,,,80,7146.860146,0.00,0.418555
swap,6,14129.890869,,,,80,7349.020149,0.00,0.413668
swap,7,13289.293945,,,,80,7338.460121,0.00,0.417297
swap,8,1137.082062,,,,80,7126.100166,0.00,0.417333
swap,9,7260.081665,,,,80,7172.220192,0.00,0.443529
swap,10,20747.030762,,,,80,7146.860146,0.00,0.433015
swap,11,3168.378174,,,,80,7071.900093,0.00,0.436692
swap,12,16496.516357,,,,80,7349.020149,0.00,0.433562
swap,13,25183.223145,,,,80,7428.620155,0.00,0.431960
swap,14,15900.077881,,,,80,7274.060097,0.00,0.475536
swap,15,3479.948730,,,,80,7071.900093,0.00,0.406865
swap,16,3374.825806,,,,80,7071.900093,0.00,0.410958
swap,17,3131.629822,,,,80,7071.900093,0.00,0.419991
swap,18,3392.904358,,,,80,7071.900093,0.00,0.403723
swap,19,23736.655273,,,,80,7339.400093,0.00,0.418774
swap,20,19810.957031,,,,80,7447.860146,0.00,0.511874
swap,21,19730.558594,,,,80,7145.340157,0.00,0.402417
swap,22,2649.296692,,,,80,7145.340157,0.00,0.414450
swap,23,2973.896667,,,,80,7071.900093,0.00,0.403900
swap,24,2834.699585,,,,80,7071.900093,0.00,0.360606
swap,25,2627.224060,,,,80,7071.900093,0.00,0.377367
swap,26,49110.146484,,,,80,7340.800117,0.00,0.370043
swap,27,17068.917969,,,,80,7071.900093,0.00,0.367001
swap,28,15397.268555,,,,80,7349.020149,0.00,0.395759
swap,29,2496.147644,,,,80,7071.900093,0.00,0.375395
swap,30,2418.281189,,,,80,7071.900093,0.00,0.388182
swap,31,2307.328247,,,,80,7071.900093,0.00,0.373971
swap,32,2582.244446,,,,80,7071.900093,0.00,0.373775
swap,33,14794.334229,,,,80,7274.060097,0.00,0.393524
swap,34,14992.084473,,,,80,7146.860146,0.00,0.413255
swap,35,2148.489563,,,,80,7071.900093,0.00,0.401705
swap,36,2105.242737,,,,80,7071.900093,0.00,0.487709
swap,37,2433.928833,,,,80,7126.100166,0.00,0.418348
swap,38,2391.666321,,,,80,7071.900093,0.00,0.468638
swap,39,5484.998657,,,,80,7146.860146,0.00,0.378865
swap,40,2917.133484,,,,80,7071.900093,0.00,0.405061
swap,41,17954.838379,,,,80,7157.740150,0.00,0.325020
swap,42,2344.300476,,,,80,7126.100166,0.00,0.317332
swap,43,1934.209137,,,,80,7071.900093,0.00,0.319928
swap,44,1852.016571,,,,80,7071.900093,0.00,0.319886
swap,45,2319.684509,,,,80,7126.100166,0.00,0.341655
swap,46,1719.094849,,,,80,7071.900093,0.00,0.387990
swap,47,1659.847412,,,,80,7071.900093,0.00,0.391677
swap,48,7782.083740,,,,80,7134.460152,0.00,0.531683
swap,49,2264.767151,,,,80,7126.100166,0.00,0.381843
swap,50,1677.358704,,,,80,7071.900093,0.00,0.368293
swap,51,2138.622314,,,,80,7126.100166,0.00,0.384108
swap,52,1653.390961,,,,80,7071.900093,0.00,0.382041
swap,53,1570.469116,,,,80,7071.900093,0.00,0.399865
swap,54,2217.101807,,,,80,7126.100166,0.00,0.333999
swap,55,18043.023926,,,,80,7338.460121,0.00,0.295855
swap,56,1536.914825,,,,80,7071.900093,0.00,0.300916
swap,57,1484.983582,,,,80,7071.900093,0.00,0.315133
swap,58,2092.521118,,,,80,7126.100166,0.00,0.335019
swap,59,2068.612701,,,,80,7126.100166,0.00,0.293126
swap,60,1453.283875,,,,80,7071.900093,0.00,0.303316
swap,61,1386.786713,,,,80,7071.900093,0.00,0.309179
swap,62,2078.296631,,,,80,7126.100166,0.00,0.308314
swap,63,2022.894806,,,,80,7126.100166,0.00,0.357408
swap,64,1343.283752,,,,80,7071.900093,0.00,0.384750
swap,65,1281.744354,,,,80,7071.900093,0.00,0.392666
swap,66,1888.197357,,,,80,7126.100166,0.00,0.364827
swap,67,3488.351685,,,,80,7146.860146,0.00,0.382630
swap,68,1273.776520,,,,80,7071.900093,0.00,0.393709
swap,69,1117.543121,,,,80,7126.100166,0.00,0.467465
swap,70,1206.632996,,,,80,7071.900093,0.00,0.394969
swap,71,1739.170654,,,,80,7126.100166,0.00,0.397573
swap,72,1823.724121,,,,80,7126.100166,0.00,0.422269
swap,73,1158.999756,,,,80,7071.900093,0.00,0.420623
swap,74,1073.568329,,,,80,7071.900093,0.00,0.411574
swap,75,1819.598633,,,,80,7126.100166,0.00,0.407910
swap,76,1870.794159,,,,80,7126.100166,0.00,0.415338
swap,77,1749.649750,,,,80,7126.100166,0.00,0.407477
swap,78,1108.064697,,,,80,7071.900093,0.00,0.412294
swap,79,1015.323578,,,,80,7071.900093,0.00,0.417361
swap,80,1668.790588,,,,80,7126.100166,0.00,0.438227
swap,81,1693.849060,,,,80,7126.100166,0.00,0.426202
swap,82,947.460358,,,,80,7071.900093,0.00,0.419596
swap,83,882.425812,,,,80,7071.900093,0.00,0.420719
swap,84,1763.906830,,,,80,7126.100166,0.00,0.419682
swap,85,1768.695404,,,,80,7126.100166,0.00,0.558021
swap,86,1567.049133,,,,80,7126.100166,0.00,0.345398
swap,87,941.609848,,,,80,7071.900093,0.00,0.341072
swap,88,840.849396,,,,80,7071.900093,0.00,0.315667
swap,89,1636.572052,,,,80,7126.100166,0.00,0.311635
swap,90,1561.036163,,,,80,7126.100166,0.00,0.313175
swap,91,1036.712860,,,,80,7126.100166,0.00,0.326287
swap,92,1214.093201,,,,80,7126.100166,0.00,0.314816
swap,93,1413.734161,,,,80,7126.100166,0.00,0.349860
swap,94,1107.601166,,,,80,7126.100166,0.00,0.368016
swap,95,1312.964783,,,,80,7126.100166,0.00,0.375060
swap,96,737.694061,,,,80,7126.100166,0.00,0.409554
swap,97,1158.852753,,,,80,7126.100166,0.00,0.383958
swap,98,1238.482635,,,,80,7126.100166,0.00,0.374728
swap,99,1017.149704,,,,80,7126.100166,0.00,0.391013
swap,100,863.950562,,,,80,7126.100166,0.00,0.392230
swap,1,2284.422607,,,,80,6801.720152,0.00,0.418825
swap,2,8336.496582,,,,80,6554.940184,0.00,0.412639
swap,3,2578.715332,,,,80,6869.660139,0.00,0.387594
swap,4,3442.618713,,,,80,6679.380140,0.00,0.396153
swap,5,1945.099579,,,,80,6845.460127,0.00,0.406872
swap,6,1394.540100,,,,80,6786.280134,0.00,0.387292
swap,7,9565.901367,,,,80,6579.780142,0.00,0.415384
swap,8,1116.341980,,,,80,6797.960127,0.00,0.440619
swap,9,3367.473328,,,,80,6737.160109,0.00,0.457945
swap,10,17599.819336,,,,80,6853.960188,0.00,0.433262
swap,11,10596.363525,,,,80,6792.700148,0.00,0.424915
swap,12,7073.739258,,,,80,6565.520208,0.00,0.438743
swap,13,41132.553711,,,,80,6252.920156,0.00,0.458654
swap,14,3296.214783,,,,80,6884.780149,0.00,0.460465
swap,15,3770.347717,,,,80,6932.280149,0.00,0.395385
swap,16,2701.372498,,,,80,6902.780149,0.00,0.443618
swap,17,2765.829468,,,,80,6721.220137,0.00,0.376151
swap,18,1234.075745,,,,80,6871.380171,0.00,0.385979
swap,19,11059.650146,,,,80,6481.240133,0.00,0.407285
swap,20,1950.036530,,,,80,6886.860167,0.00,0.392055
swap,21,5078.913696,,,,80,6809.240126,0.00,0.407730
swap,22,2108.463928,,,,80,6772.220106,0.00,0.435326
swap,23,17611.922363,,,,80,6390.580145,0.00,0.463181
swap,24,6200.466187,,,,80,6811.720167,0.00,0.443405
swap,25,31670.368164,,,,80,6302.680143,0.00,0.447162
swap,26,7738.182495,,,,80,6598.060171,0.00,0.426142
swap,27,18631.387207,,,,80,6639.720175,0.00,0.447085
swap,28,6303.710205,,,,80,6639.880110,0.00,0.400577
swap,29,1297.323029,,,,80,6815.260115,0.00,0.435219
swap,30,19588.516113,,,,80,6631.100149,0.00,0.389806
swap,31,3933.423523,,,,80,6754.440130,0.00,0.348338
swap,32,2752.851379,,,,80,6886.680143,0.00,0.360254
swap,33,1152.633255,,,,80,6872.920134,0.00,0.366761
swap,34,12530.322510,,,,80,6587.300131,0.00,0.364791
swap,35,9494.186279,,,,80,6619.540152,0.00,0.394275
swap,36,19707.806152,,,,80,6297.600126,0.00,0.393284
swap,37,1585.778625,,,,80,6756.340132,0.00,0.395542
swap,38,15078.055908,,,,80,6440.020147,0.00,0.403058
swap,39,11637.080078,,,,80,6661.960127,0.00,0.405427
swap,40,3250.917725,,,,80,6632.420179,0.00,0.429812
swap,41,3317.556213,,,,80,6835.060118,0.00,0.297133
swap,42,3486.465271,,,,80,6634.180128,0.00,0.312169
swap,43,988.453735,,,,80,6800.440168,0.00,0.307788
swap,44,2206.033020,,,,80,6813.880110,0.00,0.297314
swap,45,2502.393005,,,,80,6870.580107,0.00,0.296110
swap,46,19047.741211,,,,80,6814.280134,0.00,0.304383
swap,47,2095.721924,,,,80,6830.320127,0.00,0.323593
swap,48,1762.255493,,,,80,6850.720152,0.00,0.314779
swap,49,1373.306580,,,,80,6735.100142,0.00,0.402159
swap,50,17027.527832,,,,80,6513.800131,0.00,0.390079
swap,51,1590.214508,,,,80,6824.280165,0.00,0.379069
swap,52,2516.721863,,,,80,6850.720152,0.00,0.389764
swap,53,465.771080,,,,80,6821.800154,0.00,0.366486
swap,54,777.231125,,,,80,6870.760160,0.00,0.369058
swap,55,318.123489,,,,80,6800.440168,0.00,0.392940
swap,56,3987.051392,,,,80,6631.400167,0.00,0.397288
swap,57,634.119370,,,,80,6788.760176,0.00,0.410841
swap,58,141.775646,,,,80,6798.360151,0.00,0.427750
swap,59,12878.522461,,,,80,6436.740133,0.00,0.343750
swap,60,6327.957031,,,,80,6530.820135,0.00,0.304214
swap,61,2076.506287,,,,80,6811.500166,0.00,0.316742
swap,62,9675.645264,,,,80,6639.320150,0.00,0.302031
swap,63,2948.339844,,,,80,6920.520170,0.00,0.330221
swap,64,3318.714050,,,,80,6679.380140,0.00,0.327885
swap,65,1478.572723,,,,80,6821.300154,0.00,0.331790
swap,66,1001.389801,,,,80,6758.780165,0.00,0.366892
swap,67,2573.442139,,,,80,6728.340147,0.00,0.372071
swap,68,1601.170105,,,,80,6842.980162,0.00,0.401114
swap,69,1146.841736,,,,80,6813.880110,0.00,0.400556
swap,70,14476.298828,,,,80,6814.460157,0.00,0.383308
swap,71,6467.354736,,,,80,6748.820143,0.00,0.410149
swap,72,9009.074219,,,,80,6530.820135,0.00,0.403471
swap,73,6333.193115,,,,80,6908.620176,0.00,0.410587
swap,74,2585.286804,,,,80,6842.320158,0.00,0.403937
swap,75,813.664963,,,,80,6810.120161,0.00,0.405407
swap,76,1010.032684,,,,80,6815.780165,0.00,0.409088
swap,77,993.554230,,,,80,6748.820143,0.00,0.407940
swap,78,10939.014404,,,,80,6772.660170,0.00,0.407677
swap,79,11030.685791,,,,80,6524.500143,0.00,0.428158
swap,80,819.008453,,,,80,6791.300154,0.00,0.424144
swap,81,1047.701340,,,,80,6821.800154,0.00,0.430203
swap,82,908.655792,,,,80,6748.820143,0.00,0.420231
swap,83,404.277489,,,,80,6776.600142,0.00,0.413988
swap,84,930.532578,,,,80,6842.980162,0.00,0.414685
swap,85,2620.128723,,,,80,6892.520170,0.00,0.418818
swap,86,916.960083,,,,80,6794.020155,0.00,0.412965
swap,87,1279.270599,,,,80,6800.440168,0.00,0.420590
swap,88,1168.090057,,,,80,6772.660170,0.00,0.414903
swap,89,1438.743896,,,,80,6870.760160,0.00,0.433917
swap,90,1280.967468,,,,80,6870.760160,0.00,0.418118
swap,91,1491.666504,,,,80,6819.140135,0.00,0.420684
swap,92,1064.116486,,,,80,6870.760160,0.00,0.419463
swap,93,1586.734558,,,,80,6800.440168,0.00,0.423326
swap,94,1023.894257,,,,80,6870.760160,0.00,0.416535
swap,95,861.701523,,,,80,6800.440168,0.00,0.416458
swap,96,9495.081299,,,,80,6582.440161,0.00,0.413526
swap,97,686.553696,,,,80,6800.440168,0.00,0.416568
swap,98,597.838791,,,,80,6800.440168,0.00,0.422359
swap,99,214.749207,,,,80,6821.800154,0.00,0.414590
swap,100,450.171898,,,,80,6800.440168,0.00,0.418545
swap,1,383.862373,,,,80,3754.460004,0.00,0.434214
swap,2,289.040913,,,,80,3754.460004,0.00,0.416982
swap,3,145.281460,,,,80,3754.460004,0.00,0.425026
swap,4,87.961469,,,,80,3754.460004,0.00,0.431144
swap,5,19.948750,,,,80,3754.460004,0.00,0.420144
swap,6,8.307474,,,,80,3754.460004,0.00,0.410139
swap,7,5.237118,,,,80,3754.460004,0.00,0.407635
swap,8,4.691343,,,,80,3754.460004,0.00,0.424060
swap,9,3.439432,,,,80,3754.460004,0.00,0.420521
swap,10,2.266999,,,,80,3754.460004,0.00,0.419737
swap,11,1.136903,,,,80,3754.460004,0.00,0.421174
swap,12,0.729445,,,,80,3754.460004,0.00,0.430752
swap,13,0.563404,,,,80,3754.460004,0.00,0.425110
swap,14,0.313949,,,,80,3754.460004,0.00,0.418058
swap,15,0.234882,,,,80,3754.460004,0.00,0.421416
swap,16,0.318405,,,,80,3754.460004,0.00,0.419202
swap,17,0.351372,,,,80,3754.460004,0.00,0.426268
swap,18,0.335175,,,,80,3754.460004,0.00,0.435845
swap,19,0.318688,,,,80,3754.460004,0.00,0.423440
swap,20,0.314173,,,,80,3754.460004,0.00,0.419881
swap,21,0.311975,,,,80,3754.460004,0.00,0.428503
swap,22,0.314272,,,,80,3754.460004,0.00,0.428050
swap,23,0.323358,,,,80,3754.460004,0.00,0.413788
swap,24,0.331101,,,,80,3754.460004,0.00,0.417276
swap,25,0.329959,,,,80,3754.460004,0.00,0.421504
swap,26,0.323276,,,,80,3754.460004,0.00,0.419688
swap,27,0.316870,,,,80,3754.460004,0.00,0.415224
swap,28,0.312775,,,,80,3754.460004,0.00,0.425952
swap,29,0.310185,,,,80,3754.460004,0.00,0.428606
swap,30,0.305231,,,,80,3754.460004,0.00,0.421185
swap,31,0.295003,,,,80,3754.460004,0.00,0.425314
swap,32,0.291998,,,,80,3754.460004,0.00,0.419905
swap,33,0.294714,,,,80,3754.460004,0.00,0.424056
swap,34,0.288609,,,,80,3754.460004,0.00,0.426349
swap,35,0.274070,,,,80,3754.460004,0.00,0.417440
swap,36,0.267182,,,,80,3754.460004,0.00,0.422185
swap,37,0.260007,,,,80,3754.460004,0.00,0.411755
swap,38,0.259326,,,,80,3754.460004,0.00,0.438705
swap,39,0.256204,,,,80,3754.460004,0.00,0.414795
swap,40,0.246209,,,,80,3754.460004,0.00,0.417366
swap,41,0.249239,,,,80,3754.460004,0.00,0.411877
swap,42,0.240343,,,,80,3754.460004,0.00,0.418705
swap,43,0.239792,,,,80,3754.460004,0.00,0.423836
swap,44,0.233570,,,,80,3754.460004,0.00,0.421959
swap,45,0.232589,,,,80,3754.460004,0.00,0.425876
swap,46,0.230626,,,,80,3754.460004,0.00,0.424346
swap,47,0.229277,,,,80,3754.460004,0.00,0.432656
swap,48,0.228743,,,,80,3754.460004,0.00,0.425375
swap,49,0.230653,,,,80,3754.460004,0.00,0.423396
swap,50,0.227891,,,,80,3754.460004,0.00,0.420869
swap,51,0.223195,,,,80,3754.460004,0.00,0.433832
swap,52,0.221446,,,,80,3754.460004,0.00,0.424533
swap,53,0.221863,,,,80,3754.460004,0.00,0.414943
swap,54,0.225821,,,,80,3754.460004,0.00,0.415442
swap,55,0.224805,,,,80,3754.460004,0.00,0.417480
swap,56,0.220406,,,,80,3754.460004,0.00,0.412926
swap,57,0.216291,,,,80,3754.460004,0.00,0.420486
swap,58,0.215353,,,,80,3754.460004,0.00,0.422456
swap,59,0.216690,,,,80,3754.460004,0.00,0.421414
swap,60,0.220667,,,,80,3754.460004,0.00,0.423827
swap,61,0.220099,,,,80,3754.460004,0.00,0.412472
swap,62,0.215892,,,,80,3754.460004,0.00,0.421955
swap,63,0.212308,,,,80,3754.460004,0.00,0.427656
swap,64,0.212359,,,,80,3754.460004,0.00,0.420000
swap,65,0.213434,,,,80,3754.460004,0.00,0.418513
swap,66,0.216123,,,,80,3754.460004,0.00,0.421880
swap,67,0.215027,,,,80,3754.460004,0.00,0.420162
swap,68,0.211796,,,,80,3754.460004,0.00,0.419235
swap,69,0.210923,,,,80,3754.460004,0.00,0.420755
swap,70,0.210512,,,,80,3754.460004,0.00,0.422817
swap,71,0.214417,,,,80,3754.460004,0.00,0.425211
swap,72,0.214113,,,,80,3754.460004,0.00,0.422462
swap,73,0.210376,,,,80,3754.460004,0.00,0.416671
swap,74,0.207215,,,,80,3754.460004,0.00,0.418868
swap,75,0.207745,,,,80,3754.460004,0.00,0.422351
swap,76,0.211568,,,,80,3754.460004,0.00,0.406646
swap,77,0.212051,,,,80,3754.460004,0.00,0.417925
swap,78,0.216021,,,,80,3754.460004,0.00,0.413158
swap,79,0.211557,,,,80,3754.460004,0.00,0.421970
swap,80,0.205246,,,,80,3754.460004,0.00,0.422737
swap,81,0.202518,,,,80,3754.460004,0.00,0.423743
swap,82,0.203325,,,,80,3754.460004,0.00,0.419576
swap,83,0.205823,,,,80,3754.460004,0.00,0.421396
swap,84,0.209680,,,,80,3754.460004,0.00,0.425440
swap,85,0.209437,,,,80,3754.460004,0.00,0.416690
swap,86,0.211625,,,,80,3754.460004,0.00,0.428058
swap,87,0.206593,,,,80,3754.460004,0.00,0.418591
swap,88,0.201205,,,,80,3754.460004,0.00,0.457508
swap,89,0.199560,,,,80,3754.460004,0.00,0.426214
swap,90,0.200997,,,,80,3754.460004,0.00,0.419302
swap,91,0.204886,,,,80,3754.460004,0.00,0.420281
swap,92,0.206036,,,,80,3754.460004,0.00,0.418359
swap,93,0.205674,,,,80,3754.460004,0.00,0.420282
swap,94,0.201710,,,,80,3754.460004,0.00,0.418171
swap,95,0.200538,,,,80,3754.460004,0.00,0.416399
swap,96,0.200007,,,,80,3754.460004,0.00,0.423987
swap,97,0.203465,,,,80,3754.460004,0.00,0.421456
swap,98,0.202920,,,,80,3754.460004,0.00,0.426930
swap,99,0.199781,,,,80,3754.460004,0.00,0.415979
swap,100,0.200622,,,,80,3754.460004,0.00,0.419530
swap,1,502.425072,,,,80,1662.779966,0.00,0.436189
swap,2,556.863426,,,,80,1662.779966,0.00,0.439482
swap,3,494.712486,,,,80,1662.779966,0.00,0.429431
swap,4,178.586891,,,,80,1662.779966,0.00,0.442143
swap,5,167.769077,,,,80,1662.779966,0.00,0.434613
swap,6,101.494770,,,,80,1662.779966,0.00,0.435654
swap,7,133.405838,,,,80,1662.779966,0.00,0.439076
swap,8,143.067348,,,,80,1662.779966,0.00,0.440981
swap,9,138.318747,,,,80,1662.779966,0.00,0.437896
swap,10,85.654793,,,,80,1662.779966,0.00,0.438804
swap,11,100.798162,,,,80,1662.779966,0.00,0.428564
swap,12,58.606277,,,,80,1662.779966,0.00,0.425733
swap,13,60.720547,,,,80,1662.779966,0.00,0.439992
swap,14,39.566913,,,,80,1662.779966,0.00,0.441973
swap,15,42.825213,,,,80,1662.779966,0.00,0.434561
swap,16,43.139388,,,,80,1662.779966,0.00,0.439213
swap,17,17.604030,,,,80,1662.779966,0.00,0.433191
swap,18,29.421169,,,,80,1662.779966,0.00,0.434360
swap,19,21.586772,,,,80,1662.779966,0.00,0.436143
swap,20,27.872417,,,,80,1662.779966,0.00,0.428495
swap,21,18.145536,,,,80,1662.779966,0.00,0.433385
swap,22,15.185447,,,,80,1662.779966,0.00,0.438802
swap,23,11.070328,,,,80,1662.779966,0.00,0.439439
swap,24,11.484844,,,,80,1662.779966,0.00,0.432530
swap,25,9.312274,,,,80,1662.779966,0.00,0.441698
swap,26,8.797504,,,,80,1662.779966,0.00,0.443699
swap,27,8.939869,,,,80,1662.779966,0.00,0.438979
swap,28,7.893218,,,,80,1662.779966,0.00,0.435972
swap,29,8.515845,,,,80,1662.779966,0.00,0.434452
swap,30,8.777244,,,,80,1662.779966,0.00,0.424327
swap,31,10.886782,,,,80,1662.779966,0.00,0.440515
swap,32,6.485142,,,,80,1662.779966,0.00,0.432582
swap,33,5.778585,,,,80,1662.779966,0.00,0.439272
swap,34,4.413147,,,,80,1662.779966,0.00,0.438130
swap,35,3.760062,,,,80,1662.779966,0.00,0.436234
swap,36,6.143579,,,,80,1662.779966,0.00,0.439689
swap,37,1.758738,,,,80,1662.779966,0.00,0.442312
swap,38,4.394717,,,,80,1662.779966,0.00,0.445748
swap,39,8.961160,,,,80,1662.779966,0.00,0.442007
swap,40,7.370978,,,,80,1662.779966,0.00,0.429866
swap,41,7.405695,,,,80,1662.779966,0.00,0.439097
swap,42,6.929191,,,,80,1662.779966,0.00,0.433382
swap,43,6.243669,,,,80,1662.779966,0.00,0.434720
swap,44,5.650939,,,,80,1662.779966,0.00,0.435644
swap,45,4.890954,,,,80,1662.779966,0.00,0.430038
swap,46,4.652972,,,,80,1662.779966,0.00,0.442802
swap,47,4.211081,,,,80,1662.779966,0.00,0.433630
swap,48,3.605693,,,,80,1662.779966,0.00,0.424911
swap,49,3.032550,,,,80,1662.779966,0.00,0.433662
swap,50,2.635259,,,,80,1662.779966,0.00,0.433149
swap,51,2.265249,,,,80,1662.779966,0.00,0.436213
swap,52,1.938507,,,,80,1662.779966,0.00,0.439680
swap,53,1.724459,,,,80,1662.779966,0.00,0.438006
swap,54,5.725388,,,,80,1662.779966,0.00,0.435158
swap,55,1.371065,,,,80,1662.779966,0.00,0.438489
swap,56,5.210654,,,,80,1662.779966,0.00,0.440981
swap,57,1.521743,,,,80,1662.779966,0.00,0.432992
swap,58,4.332966,,,,80,1662.779966,0.00,0.448544
swap,59,1.581102,,,,80,1662.779966,0.00,0.429770
swap,60,1.373196,,,,80,1662.779966,0.00,0.432491
swap,61,1.393087,,,,80,1662.779966,0.00,0.431450
swap,62,1.277920,,,,80,1662.779966,0.00,0.446549
swap,63,1.179178,,,,80,1662.779966,0.00,0.435802
swap,64,1.162522,,,,80,1662.779966,0.00,0.434175
swap,65,1.160858,,,,80,1662.779966,0.00,0.433223
swap,66,1.195741,,,,80,1662.779966,0.00,0.438019
swap,67,1.012878,,,,80,1662.779966,0.00,0.435269
swap,68,2.531684,,,,80,1662.779966,0.00,0.435221
swap,69,0.652716,,,,80,1662.779966,0.00,0.443618
swap,70,0.607724,,,,80,1662.779966,0.00,0.444490
swap,71,0.539179,,,,80,1662.779966,0.00,0.441303
swap,72,0.439182,,,,80,1662.779966,0.00,0.442462
swap,73,0.379627,,,,80,1662.779966,0.00,0.434164
swap,74,0.367249,,,,80,1662.779966,0.00,0.438182
swap,75,0.675137,,,,80,1662.779966,0.00,0.434088
swap,76,0.310807,,,,80,1662.779966,0.00,0.437963
swap,77,0.248549,,,,80,1662.779966,0.00,0.437145
swap,78,0.838802,,,,80,1662.779966,0.00,0.442806
swap,79,2.603213,,,,80,1662.779966,0.00,0.440715
swap,80,0.787379,,,,80,1662.779966,0.00,0.434265
swap,81,0.229580,,,,80,1662.779966,0.00,0.440571
swap,82,6.800399,,,,80,1662.779966,0.00,0.433265
swap,83,1.306169,,,,80,1662.779966,0.00,0.438680
swap,84,0.428600,,,,80,1662.779966,0.00,0.429178
swap,85,0.734002,,,,80,1662.779966,0.00,0.435249
swap,86,0.195993,,,,80,1662.779966,0.00,0.443273
swap,87,0.201290,,,,80,1662.779966,0.00,0.437942
swap,88,1.491022,,,,80,1662.779966,0.00,0.425759
swap,89,2.486962,,,,80,1662.779966,0.00,0.436410
swap,90,1.731135,,,,80,1662.779966,0.00,0.442019
swap,91,0.246899,,,,80,1662.779966,0.00,0.434426
swap,92,0.587965,,,,80,1662.779966,0.00,0.443328
swap,93,0.188934,,,,80,1662.779966,0.00,0.436174
swap,94,0.501539,,,,80,1662.779966,0.00,0.433832
swap,95,0.425475,,,,80,1662.779966,0.00,0.441609
swap,96,0.734685,,,,80,1662.779966,0.00,0.437295
swap,97,0.068547,,,,80,1662.779966,0.00,0.458116
swap,98,0.065035,,,,80,1662.779966,0.00,0.433544
swap,99,0.093412,,,,80,1662.779966,0.00,0.433765
swap,100,0.309766,,,,80,1662.779966,0.00,0.445557
swap,1,38761.552734,,,,80,3418.889912,0.00,0.407682
swap,2,41148.420898,,,,80,3080.809902,0.00,0.424720
swap,3,39536.245117,,,,80,3080.809902,0.00,0.422405
swap,4,40791.577148,,,,80,3418.889912,0.00,0.430488
swap,5,31524.932617,,,,80,3418.889912,0.00,0.420722
swap,6,31772.706055,,,,80,3080.809902,0.00,0.424032
swap,7,12029.261719,,,,80,3080.809902,0.00,0.423409
swap,8,28906.339355,,,,80,3080.809902,0.00,0.435895
swap,9,20646.553223,,,,80,3080.809902,0.00,0.428411
swap,10,35302.235352,,,,80,3080.809902,0.00,0.418245
swap,11,19837.613770,,,,80,3080.809902,0.00,0.423276
swap,12,32889.718750,,,,80,3080.809902,0.00,0.422844
