cell_name,site_id,x_um,y_um
$abc$2096$auto$blifparse.cc:396:parse_blif$2179,77656,5.460000038146973,491.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2180,30074,56.060001373291016,195.39999389648438
$abc$2096$auto$blifparse.cc:396:parse_blif$2182,26913,276.8599853515625,168.1999969482422
$abc$2096$auto$blifparse.cc:396:parse_blif$2186,2665,511.4599914550781,18.600000381469727
$abc$2096$auto$blifparse.cc:396:parse_blif$2188,74113,5.460000038146973,467.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2194,74102,5.0,464.67999267578125
$abc$2096$auto$blifparse.cc:396:parse_blif$2199,70563,10.0600004196167,440.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2208,18340,391.3999938964844,116.5199966430664
$abc$2096$auto$blifparse.cc:396:parse_blif$2210,56486,30.760000228881836,358.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2219,74112,5.0,467.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2226,61941,124.5999984741211,385.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2248,74103,5.460000038146973,464.67999267578125
$abc$2096$auto$blifparse.cc:396:parse_blif$2252,23061,72.62000274658203,151.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2254,79382,7.760000228881836,494.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2255,58300,32.599998474121094,372.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2265,3601,32.599998474121094,32.20000076293945
$abc$2096$auto$blifparse.cc:396:parse_blif$2277,44114,5.0,279.7200012207031
$abc$2096$auto$blifparse.cc:396:parse_blif$2278,49437,17.420000076293945,317.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2281,23062,74.0,151.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2283,35280,5.0,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2287,31791,5.0,209.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2288,33516,5.0,211.72000122070312
$abc$2096$auto$blifparse.cc:396:parse_blif$2303,784,446.6000061035156,5.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2331,34243,394.1600036621094,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2332,35635,221.66000366210938,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2343,14465,217.05999755859375,92.04000091552734
$abc$2096$auto$blifparse.cc:396:parse_blif$2370,34242,391.8599853515625,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2372,65747,279.1600036621094,413.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2381,39238,251.55999755859375,249.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2383,14505,226.25999450683594,92.04000091552734
$abc$2096$auto$blifparse.cc:396:parse_blif$2410,20055,363.79998779296875,127.4000015258789
$abc$2096$auto$blifparse.cc:396:parse_blif$2411,12949,361.9599914550781,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2423,35636,223.9600067138672,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2439,34340,447.05999755859375,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2169,47631,10.0600004196167,298.760009765625
$abc$2096$auto$blifparse.cc:396:parse_blif$2175,74088,5.0,461.9599914550781
$abc$2096$auto$blifparse.cc:396:parse_blif$2183,28481,166.4600067138672,179.0800018310547
$abc$2096$auto$blifparse.cc:396:parse_blif$2189,72340,7.760000228881836,453.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2195,61742,7.760000228881836,385.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2200,70564,12.359999656677246,440.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2201,68819,20.639999389648438,432.0400085449219
$abc$2096$auto$blifparse.cc:396:parse_blif$2203,44541,253.39999389648438,277.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2209,16586,391.3999938964844,108.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2211,56511,32.599998474121094,355.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2212,16587,391.8599853515625,108.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2215,9631,450.739990234375,64.83999633789062
$abc$2096$auto$blifparse.cc:396:parse_blif$2216,9646,451.6600036621094,67.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2227,61940,122.76000213623047,385.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2249,74114,7.300000190734863,467.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2256,56521,32.599998474121094,358.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2279,49601,141.16000366210938,309.6400146484375
$abc$2096$auto$blifparse.cc:396:parse_blif$2284,31792,5.460000038146973,209.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2289,28316,39.959999084472656,187.24000549316406
$abc$2096$auto$blifparse.cc:396:parse_blif$2304,785,447.05999755859375,5.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2318,9645,449.3599853515625,67.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2319,9630,448.8999938964844,64.83999633789062
$abc$2096$auto$blifparse.cc:396:parse_blif$2322,25399,396.4599914550781,160.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2323,25400,398.29998779296875,160.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2333,34094,308.6000061035156,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2344,14464,214.75999450683594,92.04000091552734
$abc$2096$auto$blifparse.cc:396:parse_blif$2371,34241,391.3999938964844,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2384,12748,240.05999755859375,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2408,33936,232.24000549316406,217.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2424,56854,225.8000030517578,355.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2442,25504,446.6000061035156,162.75999450683594
$abc$2096$auto$blifparse.cc:396:parse_blif$2468,35672,225.8000030517578,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2474,51538,198.1999969482422,328.67999267578125
$abc$2096$auto$blifparse.cc:396:parse_blif$2170,35673,226.25999450683594,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2176,56655,136.55999755859375,353.1600036621094
$abc$2096$auto$blifparse.cc:396:parse_blif$2190,23399,255.6999969482422,151.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2196,54815,74.45999908447266,347.7200012207031
$abc$2096$auto$blifparse.cc:396:parse_blif$2204,44468,198.66000366210938,282.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2213,16588,393.70001220703125,108.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2217,9647,453.9599914550781,67.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2220,40622,33.060001373291016,255.24000549316406
$abc$2096$auto$blifparse.cc:396:parse_blif$2228,11376,460.8599853515625,70.27999877929688
$abc$2096$auto$blifparse.cc:396:parse_blif$2235,9629,447.05999755859375,64.83999633789062
$abc$2096$auto$blifparse.cc:396:parse_blif$2243,67033,5.460000038146973,418.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2253,42403,39.5,268.8399963378906
$abc$2096$auto$blifparse.cc:396:parse_blif$2257,56474,7.300000190734863,358.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2280,56522,33.060001373291016,358.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2285,31793,7.760000228881836,209.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2290,74089,5.460000038146973,461.9599914550781
$abc$2096$auto$blifparse.cc:396:parse_blif$2292,49427,23.860000610351562,315.0799865722656
$abc$2096$auto$blifparse.cc:396:parse_blif$2320,4401,474.6600036621094,34.91999816894531
$abc$2096$auto$blifparse.cc:396:parse_blif$2324,25410,397.8399963378906,162.75999450683594
$abc$2096$auto$blifparse.cc:396:parse_blif$2328,34095,309.05999755859375,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2334,37503,260.29998779296875,236.1999969482422
$abc$2096$auto$blifparse.cc:396:parse_blif$2357,13379,587.3599853515625,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2358,4646,612.6599731445312,34.91999816894531
$abc$2096$auto$blifparse.cc:396:parse_blif$2361,4645,612.2000122070312,34.91999816894531
$abc$2096$auto$blifparse.cc:396:parse_blif$2362,11654,587.3599853515625,78.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2367,76294,253.86000061035156,472.8399963378906
$abc$2096$auto$blifparse.cc:396:parse_blif$2407,26859,239.60000610351562,168.1999969482422
$abc$2096$auto$blifparse.cc:396:parse_blif$2440,41058,265.82000732421875,263.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2443,30772,446.6000061035156,189.9600067138672
$abc$2096$auto$blifparse.cc:396:parse_blif$2469,42558,117.69999694824219,271.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2470,47849,115.86000061035156,304.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2177,35800,292.0400085449219,228.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2197,35787,286.05999755859375,225.32000732421875
$abc$2096$auto$blifparse.cc:396:parse_blif$2214,49692,182.55999755859375,309.6400146484375
$abc$2096$auto$blifparse.cc:396:parse_blif$2221,37543,297.55999755859375,233.47999572753906
$abc$2096$auto$blifparse.cc:396:parse_blif$2229,39089,164.16000366210938,249.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2231,37395,212.4600067138672,233.47999572753906
$abc$2096$auto$blifparse.cc:396:parse_blif$2236,37470,242.36000061035156,238.9199981689453
$abc$2096$auto$blifparse.cc:396:parse_blif$2237,35786,283.760009765625,225.32000732421875
$abc$2096$auto$blifparse.cc:396:parse_blif$2244,65294,7.300000190734863,413.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2259,72348,5.0,456.5199890136719
$abc$2096$auto$blifparse.cc:396:parse_blif$2286,44148,20.639999389648438,285.1600036621094
$abc$2096$auto$blifparse.cc:396:parse_blif$2293,63548,14.65999984741211,404.8399963378906
$abc$2096$auto$blifparse.cc:396:parse_blif$2321,35801,293.4200134277344,228.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2325,42721,203.25999450683594,274.2799987792969
$abc$2096$auto$blifparse.cc:396:parse_blif$2329,56714,156.8000030517578,355.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2359,8132,598.8599853515625,56.68000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2363,6588,736.8599853515625,40.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2368,76094,129.1999969482422,481.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2397,3101,750.2000122070312,18.600000381469727
$abc$2096$auto$blifparse.cc:396:parse_blif$2399,25122,242.36000061035156,162.75999450683594
$abc$2096$auto$blifparse.cc:396:parse_blif$2403,8133,600.239990234375,56.68000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2409,30408,232.24000549316406,195.39999389648438
$abc$2096$auto$blifparse.cc:396:parse_blif$2444,30773,447.05999755859375,189.9600067138672
$abc$2096$auto$blifparse.cc:396:parse_blif$2471,47848,115.4000015258789,304.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2205,42761,240.05999755859375,271.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2222,40973,242.36000061035156,255.24000549316406
$abc$2096$auto$blifparse.cc:396:parse_blif$2230,49606,122.30000305175781,312.3599853515625
$abc$2096$auto$blifparse.cc:396:parse_blif$2232,47851,119.54000091552734,304.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2238,41098,302.1600036621094,260.67999267578125
$abc$2096$auto$blifparse.cc:396:parse_blif$2245,67072,5.460000038146973,426.6000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2266,53031,85.95999908447266,331.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2272,58410,118.16000366210938,364.0400085449219
$abc$2096$auto$blifparse.cc:396:parse_blif$2294,31769,10.0600004196167,203.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2330,37497,276.8599853515625,233.47999572753906
$abc$2096$auto$blifparse.cc:396:parse_blif$2336,35765,263.05999755859375,230.75999450683594
$abc$2096$auto$blifparse.cc:396:parse_blif$2360,35951,380.3599853515625,228.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2364,34158,373.0,211.72000122070312
$abc$2096$auto$blifparse.cc:396:parse_blif$2369,78173,315.5,486.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2398,35904,357.3599853515625,228.0399932861328
$abc$2096$auto$blifparse.cc:396:parse_blif$2404,39088,161.86000061035156,249.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2445,35965,379.44000244140625,230.75999450683594
$abc$2096$auto$blifparse.cc:396:parse_blif$2446,35782,304.4599914550781,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2447,37496,274.55999755859375,233.47999572753906
$abc$2096$auto$blifparse.cc:396:parse_blif$2472,39335,304.4599914550781,249.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2206,35640,203.25999450683594,225.32000732421875
$abc$2096$auto$blifparse.cc:396:parse_blif$2233,47852,121.83999633789062,304.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2239,60240,152.66000366210938,377.6400146484375
$abc$2096$auto$blifparse.cc:396:parse_blif$2258,54718,21.559999465942383,347.7200012207031
$abc$2096$auto$blifparse.cc:396:parse_blif$2267,53067,87.80000305175781,331.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2273,26565,74.0,168.1999969482422
$abc$2096$auto$blifparse.cc:396:parse_blif$2274,30082,45.02000045776367,198.1199951171875
$abc$2096$auto$blifparse.cc:396:parse_blif$2295,52922,7.760000228881836,331.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2305,26566,74.45999908447266,168.1999969482422
$abc$2096$auto$blifparse.cc:396:parse_blif$2335,39247,240.05999755859375,252.52000427246094
$abc$2096$auto$blifparse.cc:396:parse_blif$2373,34198,376.2200012207031,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2374,72823,297.55999755859375,451.0799865722656
$abc$2096$auto$blifparse.cc:396:parse_blif$2400,30513,299.8599853515625,195.39999389648438
$abc$2096$auto$blifparse.cc:396:parse_blif$2402,20267,485.239990234375,130.1199951171875
$abc$2096$auto$blifparse.cc:396:parse_blif$2412,37422,217.05999755859375,238.9199981689453
$abc$2096$auto$blifparse.cc:396:parse_blif$2448,35830,329.760009765625,222.60000610351562
$abc$2096$auto$blifparse.cc:396:parse_blif$2450,30434,262.6000061035156,189.9600067138672
$abc$2096$auto$blifparse.cc:396:parse_blif$2223,37424,221.66000366210938,238.9199981689453
$abc$2096$auto$blifparse.cc:396:parse_blif$2234,46103,122.76000213623047,296.0400085449219
$abc$2096$auto$blifparse.cc:396:parse_blif$2240,60241,154.9600067138672,377.6400146484375
$abc$2096$auto$blifparse.cc:396:parse_blif$2260,63533,13.739999771118164,402.1199951171875
$abc$2096$auto$blifparse.cc:396:parse_blif$2268,12474,66.63999938964844,86.5999984741211
$abc$2096$auto$blifparse.cc:396:parse_blif$2269,28337,60.65999984741211,181.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2275,28346,60.20000076293945,184.52000427246094
$abc$2096$auto$blifparse.cc:396:parse_blif$2296,49397,14.199999809265137,309.6400146484375
$abc$2096$auto$blifparse.cc:396:parse_blif$2306,28336,60.20000076293945,181.8000030517578
$abc$2096$auto$blifparse.cc:396:parse_blif$2312,17741,65.26000213623047,113.80000305175781
$abc$2096$auto$blifparse.cc:396:parse_blif$2337,37524,253.39999389648438,241.63999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2375,53523,336.6600036621094,334.1199951171875
$abc$2096$auto$blifparse.cc:396:parse_blif$2401,16993,612.2000122070312,111.08000183105469
$abc$2096$auto$blifparse.cc:396:parse_blif$2413,33897,223.9600067138672,217.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2414,16628,424.05999755859375,105.63999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2449,15170,593.3400268554688,97.4800033569336
$abc$2096$auto$blifparse.cc:396:parse_blif$2451,54890,134.25999450683594,342.2799987792969
$abc$2096$auto$blifparse.cc:396:parse_blif$2261,53008,32.599998474121094,339.55999755859375
$abc$2096$auto$blifparse.cc:396:parse_blif$2270,21268,62.959999084472656,135.55999755859375
