cell_name,cell_type,port,net_bit,net_name,direction
$abc$2096$auto$blifparse.cc:396:parse_blif$2256,sky130_fd_sc_hd__nand2_2,Y,286,$abc$2096$new_n215,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2257,sky130_fd_sc_hd__clkinv_2,A,286,$abc$2096$new_n215,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2257,sky130_fd_sc_hd__clkinv_2,Y,287,$abc$2096$new_n216,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2258,sky130_fd_sc_hd__nand2_2,A,275,$abc$2096$new_n204,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2258,sky130_fd_sc_hd__nand2_2,B,283,$abc$2096$new_n212,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2258,sky130_fd_sc_hd__nand2_2,Y,288,$abc$2096$new_n217,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2259,sky130_fd_sc_hd__nand2_2,A,279,$abc$2096$new_n208,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2259,sky130_fd_sc_hd__nand2_2,B,287,$abc$2096$new_n216,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2259,sky130_fd_sc_hd__nand2_2,Y,289,$abc$2096$new_n218,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2260,sky130_fd_sc_hd__or2_2,A,288,$abc$2096$new_n217,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2260,sky130_fd_sc_hd__or2_2,B,289,$abc$2096$new_n218,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2260,sky130_fd_sc_hd__or2_2,X,290,$abc$2096$new_n219,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2261,sky130_fd_sc_hd__or2_2,A,264,$abc$2096$new_n193,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2261,sky130_fd_sc_hd__or2_2,B,290,$abc$2096$new_n219,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2261,sky130_fd_sc_hd__or2_2,X,291,$abc$2096$new_n220,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2262,sky130_fd_sc_hd__or2_2,A,270,$abc$2096$new_n199,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2262,sky130_fd_sc_hd__or2_2,B,291,$abc$2096$new_n220,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2262,sky130_fd_sc_hd__or2_2,X,116,out_32,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2263,sky130_fd_sc_hd__or2_2,A,15,in_11,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2263,sky130_fd_sc_hd__or2_2,B,132,$abc$2096$new_n63,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2263,sky130_fd_sc_hd__or2_2,X,292,$abc$2096$new_n222,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2264,sky130_fd_sc_hd__nand2_2,A,15,in_11,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2264,sky130_fd_sc_hd__nand2_2,B,132,$abc$2096$new_n63,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2264,sky130_fd_sc_hd__nand2_2,Y,293,$abc$2096$new_n223,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2265,sky130_fd_sc_hd__nand2_2,A,292,$abc$2096$new_n222,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2265,sky130_fd_sc_hd__nand2_2,B,293,$abc$2096$new_n223,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2265,sky130_fd_sc_hd__nand2_2,Y,294,$abc$2096$new_n224,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2266,sky130_fd_sc_hd__nand2_2,A,254,$abc$2096$new_n183,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2266,sky130_fd_sc_hd__nand2_2,B,259,$abc$2096$new_n188,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2266,sky130_fd_sc_hd__nand2_2,Y,295,$abc$2096$new_n225,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2267,sky130_fd_sc_hd__clkinv_2,A,295,$abc$2096$new_n225,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2267,sky130_fd_sc_hd__clkinv_2,Y,296,$abc$2096$new_n226,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2268,sky130_fd_sc_hd__nand2_2,A,294,$abc$2096$new_n224,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2268,sky130_fd_sc_hd__nand2_2,B,296,$abc$2096$new_n226,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2268,sky130_fd_sc_hd__nand2_2,Y,297,$abc$2096$new_n227,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2269,sky130_fd_sc_hd__or2_2,A,294,$abc$2096$new_n224,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2269,sky130_fd_sc_hd__or2_2,B,296,$abc$2096$new_n226,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2269,sky130_fd_sc_hd__or2_2,X,298,$abc$2096$new_n228,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2270,sky130_fd_sc_hd__nand2_2,A,297,$abc$2096$new_n227,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2270,sky130_fd_sc_hd__nand2_2,B,298,$abc$2096$new_n228,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2270,sky130_fd_sc_hd__nand2_2,Y,299,$abc$2096$new_n229,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2271,sky130_fd_sc_hd__or2_2,A,241,$abc$2096$new_n169,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2271,sky130_fd_sc_hd__or2_2,B,299,$abc$2096$new_n229,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2271,sky130_fd_sc_hd__or2_2,X,300,$abc$2096$new_n230,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2272,sky130_fd_sc_hd__nand2_2,A,266,$abc$2096$new_n195,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2272,sky130_fd_sc_hd__nand2_2,B,272,$abc$2096$new_n201,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2272,sky130_fd_sc_hd__nand2_2,Y,301,$abc$2096$new_n231,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2273,sky130_fd_sc_hd__nand2_2,A,294,$abc$2096$new_n224,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2273,sky130_fd_sc_hd__nand2_2,B,301,$abc$2096$new_n231,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2273,sky130_fd_sc_hd__nand2_2,Y,302,$abc$2096$new_n232,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2274,sky130_fd_sc_hd__or2_2,A,294,$abc$2096$new_n224,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2274,sky130_fd_sc_hd__or2_2,B,301,$abc$2096$new_n231,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2274,sky130_fd_sc_hd__or2_2,X,303,$abc$2096$new_n233,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2275,sky130_fd_sc_hd__nand2_2,A,302,$abc$2096$new_n232,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2275,sky130_fd_sc_hd__nand2_2,B,303,$abc$2096$new_n233,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2275,sky130_fd_sc_hd__nand2_2,Y,304,$abc$2096$new_n234,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2276,sky130_fd_sc_hd__or2_2,A,249,$abc$2096$new_n177,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2276,sky130_fd_sc_hd__or2_2,B,304,$abc$2096$new_n234,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2276,sky130_fd_sc_hd__or2_2,X,305,$abc$2096$new_n235,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2277,sky130_fd_sc_hd__nand2_2,A,7,in_3,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2277,sky130_fd_sc_hd__nand2_2,B,281,$abc$2096$new_n210,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2277,sky130_fd_sc_hd__nand2_2,Y,306,$abc$2096$new_n236,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2278,sky130_fd_sc_hd__or2_2,A,7,in_3,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2278,sky130_fd_sc_hd__or2_2,B,281,$abc$2096$new_n210,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2278,sky130_fd_sc_hd__or2_2,X,307,$abc$2096$new_n237,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2279,sky130_fd_sc_hd__nand2_2,A,306,$abc$2096$new_n236,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2279,sky130_fd_sc_hd__nand2_2,B,307,$abc$2096$new_n237,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2279,sky130_fd_sc_hd__nand2_2,Y,308,$abc$2096$new_n238,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2280,sky130_fd_sc_hd__nand2_2,A,226,$abc$2096$new_n154,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2280,sky130_fd_sc_hd__nand2_2,B,308,$abc$2096$new_n238,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2280,sky130_fd_sc_hd__nand2_2,Y,309,$abc$2096$new_n239,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2281,sky130_fd_sc_hd__or2_2,A,7,in_3,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2281,sky130_fd_sc_hd__or2_2,B,209,$abc$2096$new_n137,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2281,sky130_fd_sc_hd__or2_2,X,310,$abc$2096$new_n240,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2282,sky130_fd_sc_hd__nand2_2,A,15,in_11,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2282,sky130_fd_sc_hd__nand2_2,B,7,in_3,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2282,sky130_fd_sc_hd__nand2_2,Y,311,$abc$2096$new_n241,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2283,sky130_fd_sc_hd__or2_2,A,205,$abc$2096$new_n132,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2283,sky130_fd_sc_hd__or2_2,B,311,$abc$2096$new_n241,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2283,sky130_fd_sc_hd__or2_2,X,312,$abc$2096$new_n242,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2284,sky130_fd_sc_hd__nand2_2,A,310,$abc$2096$new_n240,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2284,sky130_fd_sc_hd__nand2_2,B,312,$abc$2096$new_n242,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2284,sky130_fd_sc_hd__nand2_2,Y,313,$abc$2096$new_n243,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2285,sky130_fd_sc_hd__clkinv_2,A,313,$abc$2096$new_n243,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2285,sky130_fd_sc_hd__clkinv_2,Y,314,$abc$2096$new_n244,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2286,sky130_fd_sc_hd__nand2_2,A,309,$abc$2096$new_n239,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2286,sky130_fd_sc_hd__nand2_2,B,314,$abc$2096$new_n244,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2286,sky130_fd_sc_hd__nand2_2,Y,315,$abc$2096$new_n245,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2287,sky130_fd_sc_hd__nand2_2,A,132,$abc$2096$new_n63,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2287,sky130_fd_sc_hd__nand2_2,B,277,$abc$2096$new_n206,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2287,sky130_fd_sc_hd__nand2_2,Y,316,$abc$2096$new_n246,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2288,sky130_fd_sc_hd__or2_2,A,132,$abc$2096$new_n63,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2288,sky130_fd_sc_hd__or2_2,B,277,$abc$2096$new_n206,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2288,sky130_fd_sc_hd__or2_2,X,317,$abc$2096$new_n247,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2289,sky130_fd_sc_hd__nand2_2,A,316,$abc$2096$new_n246,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2289,sky130_fd_sc_hd__nand2_2,B,317,$abc$2096$new_n247,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2289,sky130_fd_sc_hd__nand2_2,Y,318,$abc$2096$new_n248,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2290,sky130_fd_sc_hd__or2_2,A,230,$abc$2096$new_n158,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2290,sky130_fd_sc_hd__or2_2,B,318,$abc$2096$new_n248,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2290,sky130_fd_sc_hd__or2_2,X,319,$abc$2096$new_n249,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2291,sky130_fd_sc_hd__or2_2,A,15,in_11,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2291,sky130_fd_sc_hd__or2_2,B,7,in_3,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2291,sky130_fd_sc_hd__or2_2,X,320,$abc$2096$new_n250,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2292,sky130_fd_sc_hd__nand2_2,A,220,$abc$2096$new_n148,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2292,sky130_fd_sc_hd__nand2_2,B,311,$abc$2096$new_n241,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2292,sky130_fd_sc_hd__nand2_2,Y,321,$abc$2096$new_n251,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2293,sky130_fd_sc_hd__nand2_2,A,194,$abc$2096$new_n121,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2293,sky130_fd_sc_hd__nand2_2,B,321,$abc$2096$new_n251,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2293,sky130_fd_sc_hd__nand2_2,Y,322,$abc$2096$new_n252,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2294,sky130_fd_sc_hd__nand2_2,A,320,$abc$2096$new_n250,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2294,sky130_fd_sc_hd__nand2_2,B,322,$abc$2096$new_n252,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2294,sky130_fd_sc_hd__nand2_2,Y,323,$abc$2096$new_n253,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2295,sky130_fd_sc_hd__nand2_2,A,319,$abc$2096$new_n249,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2295,sky130_fd_sc_hd__nand2_2,B,323,$abc$2096$new_n253,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2295,sky130_fd_sc_hd__nand2_2,Y,324,$abc$2096$new_n254,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2296,sky130_fd_sc_hd__or2_2,A,315,$abc$2096$new_n245,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2296,sky130_fd_sc_hd__or2_2,B,324,$abc$2096$new_n254,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2296,sky130_fd_sc_hd__or2_2,X,325,$abc$2096$new_n255,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2297,sky130_fd_sc_hd__clkinv_2,A,325,$abc$2096$new_n255,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2297,sky130_fd_sc_hd__clkinv_2,Y,326,$abc$2096$new_n256,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2298,sky130_fd_sc_hd__nand2_2,A,305,$abc$2096$new_n235,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2298,sky130_fd_sc_hd__nand2_2,B,326,$abc$2096$new_n256,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2298,sky130_fd_sc_hd__nand2_2,Y,327,$abc$2096$new_n257,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2299,sky130_fd_sc_hd__clkinv_2,A,327,$abc$2096$new_n257,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2299,sky130_fd_sc_hd__clkinv_2,Y,328,$abc$2096$new_n258,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2300,sky130_fd_sc_hd__nand2_2,A,300,$abc$2096$new_n230,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2300,sky130_fd_sc_hd__nand2_2,B,328,$abc$2096$new_n258,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2300,sky130_fd_sc_hd__nand2_2,Y,117,out_33,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2301,sky130_fd_sc_hd__or2_2,A,16,in_12,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2301,sky130_fd_sc_hd__or2_2,B,133,$abc$2096$new_n64,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2301,sky130_fd_sc_hd__or2_2,X,329,$abc$2096$new_n260,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2302,sky130_fd_sc_hd__nand2_2,A,16,in_12,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2302,sky130_fd_sc_hd__nand2_2,B,133,$abc$2096$new_n64,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2302,sky130_fd_sc_hd__nand2_2,Y,330,$abc$2096$new_n261,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2303,sky130_fd_sc_hd__nand2_2,A,329,$abc$2096$new_n260,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2303,sky130_fd_sc_hd__nand2_2,B,330,$abc$2096$new_n261,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2303,sky130_fd_sc_hd__nand2_2,Y,331,$abc$2096$new_n262,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2304,sky130_fd_sc_hd__clkinv_2,A,331,$abc$2096$new_n262,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2304,sky130_fd_sc_hd__clkinv_2,Y,332,$abc$2096$new_n263,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2305,sky130_fd_sc_hd__nand2_2,A,293,$abc$2096$new_n223,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2305,sky130_fd_sc_hd__nand2_2,B,295,$abc$2096$new_n225,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2305,sky130_fd_sc_hd__nand2_2,Y,333,$abc$2096$new_n264,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2306,sky130_fd_sc_hd__nand2_2,A,292,$abc$2096$new_n222,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2306,sky130_fd_sc_hd__nand2_2,B,333,$abc$2096$new_n264,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2306,sky130_fd_sc_hd__nand2_2,Y,334,$abc$2096$new_n265,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2307,sky130_fd_sc_hd__nand2_2,A,332,$abc$2096$new_n263,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2307,sky130_fd_sc_hd__nand2_2,B,334,$abc$2096$new_n265,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2307,sky130_fd_sc_hd__nand2_2,Y,335,$abc$2096$new_n266,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2308,sky130_fd_sc_hd__or2_2,A,332,$abc$2096$new_n263,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2308,sky130_fd_sc_hd__or2_2,B,334,$abc$2096$new_n265,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2308,sky130_fd_sc_hd__or2_2,X,336,$abc$2096$new_n267,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2309,sky130_fd_sc_hd__nand2_2,A,335,$abc$2096$new_n266,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2309,sky130_fd_sc_hd__nand2_2,B,336,$abc$2096$new_n267,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2309,sky130_fd_sc_hd__nand2_2,Y,337,$abc$2096$new_n268,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2310,sky130_fd_sc_hd__or2_2,A,241,$abc$2096$new_n169,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2310,sky130_fd_sc_hd__or2_2,B,337,$abc$2096$new_n268,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2310,sky130_fd_sc_hd__or2_2,X,338,$abc$2096$new_n269,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2311,sky130_fd_sc_hd__clkinv_2,A,338,$abc$2096$new_n269,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2311,sky130_fd_sc_hd__clkinv_2,Y,339,$abc$2096$new_n270,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2312,sky130_fd_sc_hd__nand2_2,A,302,$abc$2096$new_n232,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2312,sky130_fd_sc_hd__nand2_2,B,311,$abc$2096$new_n241,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2312,sky130_fd_sc_hd__nand2_2,Y,340,$abc$2096$new_n271,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2313,sky130_fd_sc_hd__nand2_2,A,331,$abc$2096$new_n262,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2313,sky130_fd_sc_hd__nand2_2,B,340,$abc$2096$new_n271,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2313,sky130_fd_sc_hd__nand2_2,Y,341,$abc$2096$new_n272,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2314,sky130_fd_sc_hd__clkinv_2,A,341,$abc$2096$new_n272,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2314,sky130_fd_sc_hd__clkinv_2,Y,342,$abc$2096$new_n273,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2315,sky130_fd_sc_hd__or2_2,A,331,$abc$2096$new_n262,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2315,sky130_fd_sc_hd__or2_2,B,340,$abc$2096$new_n271,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2315,sky130_fd_sc_hd__or2_2,X,343,$abc$2096$new_n274,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2316,sky130_fd_sc_hd__nand2_2,A,250,$abc$2096$new_n178,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2316,sky130_fd_sc_hd__nand2_2,B,343,$abc$2096$new_n274,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2316,sky130_fd_sc_hd__nand2_2,Y,344,$abc$2096$new_n275,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2317,sky130_fd_sc_hd__or2_2,A,342,$abc$2096$new_n273,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2317,sky130_fd_sc_hd__or2_2,B,344,$abc$2096$new_n275,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2317,sky130_fd_sc_hd__or2_2,X,345,$abc$2096$new_n276,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2318,sky130_fd_sc_hd__nand2_2,A,133,$abc$2096$new_n64,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2318,sky130_fd_sc_hd__nand2_2,B,317,$abc$2096$new_n247,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2318,sky130_fd_sc_hd__nand2_2,Y,346,$abc$2096$new_n277,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2319,sky130_fd_sc_hd__or2_2,A,133,$abc$2096$new_n64,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2319,sky130_fd_sc_hd__or2_2,B,317,$abc$2096$new_n247,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2319,sky130_fd_sc_hd__or2_2,X,347,$abc$2096$new_n278,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2320,sky130_fd_sc_hd__nand2_2,A,346,$abc$2096$new_n277,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2320,sky130_fd_sc_hd__nand2_2,B,347,$abc$2096$new_n278,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2320,sky130_fd_sc_hd__nand2_2,Y,348,$abc$2096$new_n279,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2321,sky130_fd_sc_hd__or2_2,A,230,$abc$2096$new_n158,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2321,sky130_fd_sc_hd__or2_2,B,348,$abc$2096$new_n279,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2321,sky130_fd_sc_hd__or2_2,X,349,$abc$2096$new_n280,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2322,sky130_fd_sc_hd__nand2_2,A,8,in_4,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2322,sky130_fd_sc_hd__nand2_2,B,307,$abc$2096$new_n237,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2322,sky130_fd_sc_hd__nand2_2,Y,350,$abc$2096$new_n281,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2323,sky130_fd_sc_hd__or2_2,A,8,in_4,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2323,sky130_fd_sc_hd__or2_2,B,307,$abc$2096$new_n237,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2323,sky130_fd_sc_hd__or2_2,X,351,$abc$2096$new_n282,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2324,sky130_fd_sc_hd__nand2_2,A,350,$abc$2096$new_n281,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2324,sky130_fd_sc_hd__nand2_2,B,351,$abc$2096$new_n282,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2324,sky130_fd_sc_hd__nand2_2,Y,352,$abc$2096$new_n283,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2325,sky130_fd_sc_hd__nand2_2,A,226,$abc$2096$new_n154,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2325,sky130_fd_sc_hd__nand2_2,B,352,$abc$2096$new_n283,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2325,sky130_fd_sc_hd__nand2_2,Y,353,$abc$2096$new_n284,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2326,sky130_fd_sc_hd__or2_2,A,16,in_12,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2326,sky130_fd_sc_hd__or2_2,B,8,in_4,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2326,sky130_fd_sc_hd__or2_2,X,354,$abc$2096$new_n285,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2327,sky130_fd_sc_hd__nand2_2,A,16,in_12,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2327,sky130_fd_sc_hd__nand2_2,B,8,in_4,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2327,sky130_fd_sc_hd__nand2_2,Y,355,$abc$2096$new_n286,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2328,sky130_fd_sc_hd__nand2_2,A,220,$abc$2096$new_n148,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2328,sky130_fd_sc_hd__nand2_2,B,355,$abc$2096$new_n286,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2328,sky130_fd_sc_hd__nand2_2,Y,356,$abc$2096$new_n287,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2329,sky130_fd_sc_hd__nand2_2,A,194,$abc$2096$new_n121,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2329,sky130_fd_sc_hd__nand2_2,B,356,$abc$2096$new_n287,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2329,sky130_fd_sc_hd__nand2_2,Y,357,$abc$2096$new_n288,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2330,sky130_fd_sc_hd__nand2_2,A,354,$abc$2096$new_n285,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2330,sky130_fd_sc_hd__nand2_2,B,357,$abc$2096$new_n288,input
