cell_name,site_id,x_um,y_um,physical_cell_name,cell_type
$auto$insbuf.cc:97:execute$11825,137636,14.65999984741211,861.7999877929688,T0Y78__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11826,137597,14.199999809265137,853.6400146484375,T0Y78__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11827,8838,11.899999618530273,62.119998931884766,T0Y5__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11828,7110,41.79999923706055,48.52000045776367,T1Y4__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11829,116,67.0999984741211,7.71999979019165,T2Y0__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11830,5336,14.65999984741211,45.79999923706055,T0Y3__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11831,10677,42.2599983215332,78.44000244140625,T1Y6__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11832,8887,39.5,62.119998931884766,T1Y5__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11833,143026,69.86000061035156,894.4400024414062,T2Y81__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11834,144790,69.86000061035156,905.3200073242188,T2Y82__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11835,150007,39.5,932.52001953125,T1Y85__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11836,149984,14.65999984741211,937.9600219726562,T0Y85__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11837,151722,11.899999618530273,943.4000244140625,T0Y86__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11838,146528,67.0999984741211,910.760009765625,T2Y83__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11839,14205,42.2599983215332,100.19999694824219,T1Y8__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11840,12366,11.899999618530273,83.87999725341797,T0Y7__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11841,5457,94.69999694824219,40.36000061035156,T3Y3__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11842,14215,69.4000015258789,92.04000091552734,T2Y8__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11843,10736,97.0,70.27999877929688,T3Y6__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11844,7247,97.45999908447266,56.68000030517578,T3Y4__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11845,148230,41.79999923706055,918.9199829101562,T1Y84__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11846,132367,39.5,823.719970703125,T1Y75__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11847,146554,69.86000061035156,916.2000122070312,T2Y83__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11848,135931,69.4000015258789,842.760009765625,T2Y77__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11849,132354,41.79999923706055,821.0,T1Y75__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11850,9011,97.45999908447266,67.55999755859375,T3Y5__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11851,10775,97.45999908447266,78.44000244140625,T3Y6__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11852,5444,97.0,37.63999938964844,T3Y3__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11853,14254,69.86000061035156,100.19999694824219,T2Y8__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11854,12539,97.45999908447266,89.31999969482422,T3Y7__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11855,10726,69.86000061035156,78.44000244140625,T2Y6__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11856,7208,97.0,48.52000045776367,T3Y4__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
