cell_name,site_id,x_um,y_um
$auto$insbuf.cc:97:execute$11860,104424,207.39999389648438,646.9199829101562
$auto$insbuf.cc:97:execute$11861,113244,207.39999389648438,701.3200073242188
$auto$insbuf.cc:97:execute$11862,115155,290.20001220703125,712.2000122070312
$auto$insbuf.cc:97:execute$11863,106227,207.86000061035156,665.9600219726562
$auto$insbuf.cc:97:execute$11864,104571,290.20001220703125,646.9199829101562
$auto$insbuf.cc:97:execute$11865,104473,235.0,646.9199829101562
$auto$insbuf.cc:97:execute$11866,118634,262.6000061035156,733.9600219726562
$auto$insbuf.cc:97:execute$11867,42723,207.86000061035156,274.2799987792969
$auto$insbuf.cc:97:execute$11868,118647,260.29998779296875,736.6799926757812
$auto$insbuf.cc:97:execute$11869,40973,242.36000061035156,255.24000549316406
$auto$insbuf.cc:97:execute$11870,32149,235.0,200.83999633789062
$auto$insbuf.cc:97:execute$11871,28660,235.4600067138672,187.24000549316406
$auto$insbuf.cc:97:execute$11872,115194,290.6600036621094,720.3599853515625
$auto$insbuf.cc:97:execute$11873,42697,205.10000610351562,268.8399963378906
$auto$insbuf.cc:97:execute$11874,35788,287.8999938964844,225.32000732421875
$auto$insbuf.cc:97:execute$11875,106237,235.0,657.7999877929688
$auto$insbuf.cc:97:execute$11876,40871,179.8000030517578,255.24000549316406
$auto$insbuf.cc:97:execute$11877,113391,290.20001220703125,701.3200073242188
$auto$insbuf.cc:97:execute$11878,42844,287.8999938964844,268.8399963378906
$auto$insbuf.cc:97:execute$11879,37539,290.20001220703125,233.47999572753906
$auto$insbuf.cc:97:execute$11880,120411,260.29998779296875,747.5599975585938
$auto$insbuf.cc:97:execute$11881,42831,290.20001220703125,266.1199951171875
$auto$insbuf.cc:97:execute$11882,118673,263.05999755859375,742.1199951171875
$auto$insbuf.cc:97:execute$11883,116909,263.05999755859375,731.239990234375
$auto$insbuf.cc:97:execute$11884,107965,205.10000610351562,671.4000244140625
$auto$insbuf.cc:97:execute$11885,32211,260.29998779296875,203.55999755859375
$auto$insbuf.cc:97:execute$11886,116860,235.4600067138672,731.239990234375
$auto$insbuf.cc:97:execute$11889,102722,232.6999969482422,638.760009765625
